id,SpeedMean,SpeedVariance,TotalDistance,LocationVariance,CircadianMovement,NumberofClusters,Entropy,NormalizedEntropy,ContinuousEntropy,HomeStay,TransitionTime
u00,2.05550156313442e-05,2.41848715821943e-07,218.699883534969,5.20300072149871,17.4879104446872,7,1.1148631127656,0.572926305619422,0.303652601368179,0.551020408163265,0.483056265984655
u01,5.64364475411504e-07,2.066175025224e-11,1.80422090582837,-11.4706390657188,2.70855719496816,1,0,0,1.731963232234,1,0.0397253555664542
u02,1.84527280969131e-06,2.61969491476257e-09,3.80746804524134,-8.35906874145109,5.01785114815438,1,0,0,2.07027753424186,1,0.0680584551148226
u03,2.57064532099317e-07,1.2444187899135e-11,0.774091936776469,-11.2389885457148,1.49507116345798,1,0,0,0.695512299936494,1,0.015
u04,1.49109662905415e-06,7.91068272956747e-10,11.7964665931629,-4.20840827547473,7.26111244199188,2,0.354828504954829,0.511909324464377,2.89709421630071,0.885984848484848,0.0723822909346451
u05,7.63411172750343e-07,6.07096164119732e-11,1.95756254386936,-11.419325436322,2.72743998134613,1,0,0,2.64915010981308,1,0.0617906683480454
u07,4.74228264907132e-07,3.68450776106489e-12,26.1152087517563,-2.70165908394712,7.48287513233071,1,0,0,1.57181340000947,1,0.0266027038813781
u08,5.08104193722955e-07,2.10726908457165e-12,2.03189723973228,-11.9418225231971,1.93366283920979,1,0,0,2.64016199759831,1,0.0122276567363273
u09,6.41071085949813e-07,8.57674829134902e-12,2.68282814069269,-10.3048889149406,4.15138968049244,1,0,0,1.41943877893189,1,0.0761121110825405
u10,5.5563800402194e-07,3.54099300371753e-11,1.58521758977381,-12.262717111677,3.44255887843804,1,0,0,2.75787227610091,1,0.0170777988614801
u12,7.75151355964734e-06,4.44360922064692e-09,40.5578093757791,-0.316020225870384,10.183402778534,3,0.375070024456096,0.341403448991826,0.116812529866758,0.892787524366472,0.453906748988716
u13,2.42515854914735e-06,3.21626067216208e-10,7.99259760728414,-7.07893905676092,8.75649600670883,2,0.641889363413805,0.926050601396471,1.54791787487164,0.658707047175306,0.245440562513733
u14,5.17013754140964e-07,1.67670576855484e-11,1.36059679267021,-12.9836511909591,1.32475250682757,1,0,0,2.56262619058224,1,0.028087986463621
u15,5.78668123260843e-07,5.30662907906569e-12,5.66419893755143,-5.59274359119193,5.80523765151636,1,0,0,2.63140350968287,1,0.0287625418060201
u16,5.22353484811955e-07,2.00996321338586e-11,2.02098183574263,-11.1256513629307,2.99987533671576,1,0,0,1.63374425404712,1,0.0321888412017167
u17,4.23355614899051e-07,1.57780824433031e-11,1.23931981889332,-12.4331260928282,2.49229576461409,1,0,0,1.88927019204957,1,0.0305276929786306
u18,8.99948337154546e-07,1.46336963927419e-10,4.711730073473,-5.22345653598816,7.37056476597441,1,0,0,1.80129563284417,1,0.00368459837877666
u19,4.10414151423917e-07,2.34887876556072e-12,1.65136813791779,-11.2143590327125,3.62526871738249,1,0,0,2.29763738652437,1,0.0213950762016413
u20,2.85331071403148e-07,1.47196126463529e-11,0.494714763007276,-12.8367060212438,1.27161274512951,1,0,0,1.49957715853238,1,0.0104581673306773
u22,6.62646510496019e-07,1.25990023005666e-10,101.439450930763,0.996716852270479,11.5946637170068,1,0,0,1.87366173625786,1,0.0295176385889129
u23,1.40198161699276e-06,1.68868184361972e-10,0.618048990798711,-14.0334022837996,-0.496119235025704,1,0,0,1.08955975579889,1,0.0844378988708886
u24,4.84045930136199e-07,1.07362832868221e-11,1.05567456189287,-10.5810491727082,1.30951959758981,1,0,0,1.65311479031765,1,0.0266836086404066
u25,1.60833275713076e-06,2.63392051523265e-10,11.1638699520853,-4.13225767452485,7.65255555776697,1,0,0,3.17605820305213,1,0.0570175438596491
u27,3.56026479336552e-07,6.08028812844603e-12,1.02985868826176,-13.0910498282576,0.708605192814564,1,0,0,1.80478074071555,1,0.0208139173656415
u30,7.25239385446178e-07,4.58404212341623e-11,1.97587363840423,-11.9111656142504,2.33202402581232,1,0,0,2.91183239634534,1,0.0514779143141814
u31,3.05519583687186e-06,4.01250304931926e-10,13.1028121019007,-2.47525203676785,9.13954966256348,3,0.741312335819724,0.67477156724548,0.189852757183766,0.617741197988112,0.241678224687933
u32,9.21072064127773e-07,1.76578640429201e-10,2.11410648923491,-10.6444119830424,2.49798685810347,1,0,0,1.90838296293866,1,0.0694164989939637
u33,1.01563973102753e-06,2.91257006430099e-10,1.08191320714989,-11.2261099828973,4.12773198979992,1,0,0,2.00521042468075,1,0.0627551020408164
