id,SpeedMean,SpeedVariance,TotalDistance,LocationVariance,CircadianMovement,NumberofClusters,Entropy,NormalizedEntropy,ContinuousEntropy,HomeStay,TransitionTime
u00,1.54640610805825e-05,3.4379063185787e-08,176.335725424069,6.93594117415064,18.3703037839847,4,1.18364884660828,0.853822160577852,1.24462225559707,0.497737556561086,0.481220657276995
u01,5.60464268131698e-07,1.53161636217366e-11,0.390849259911866,-11.6222037300058,0.940018113165813,1,0,0,1.88793009445827,1,0.0470974808324206
u02,1.51492379598195e-06,4.78299379578972e-10,0.523336085203393,-11.3148449355066,2.83572422348077,1,0,0,2.13142640531076,1,0.0757071547420966
u05,8.79331224503527e-07,1.67281180961822e-10,0.378626699811264,-11.7687515616135,1.68408171643035,1,0,0,2.82402234790587,1,0.0482041587901701
u08,5.51379644699594e-07,2.00876104337036e-12,0.48479331661429,-12.0629559526413,1.40960921731905,1,0,0,2.95343437067195,1,0.00826446280991733
u09,6.96092871573122e-07,7.69343686277143e-12,0.595767648216426,-10.8632783716302,2.15587352409619,1,0,0,2.10491668622057,1,0.0875706214689266
u10,9.40028045295571e-07,1.50189108135792e-10,0.37801814049389,-12.2260694263563,1.56490223496318,1,0,0,2.36494512204814,1,0.0462184873949579
u12,7.12723142225605e-06,3.07014991696978e-09,4.69516765259294,-5.05973263733937,7.46912065275997,2,0.342621602732772,0.494298487163999,0.748611676827024,0.89185393258427,0.405179615705932
u13,2.53841876548147e-06,2.03319712113512e-10,1.51629149450459,-7.08130506501502,6.83000813482701,2,0.638799700252397,0.92159315967549,1.5235515130387,0.663333333333333,0.192100538599641
u14,5.21786770727895e-07,5.85304249200637e-12,0.294750057920025,-12.8660790213314,-0.676476657599948,1,0,0,2.68224506684951,1,0.0382775119617225
u16,7.02582579428834e-07,5.76339242759869e-11,0.414474148153296,-12.1124580748805,1.15441910444678,1,0,0,1.67740537508405,1,0.0542118432026689
u17,5.74419669645375e-07,4.47135469283494e-11,0.272787095892358,-12.4523707477151,0.39521361977931,1,0,0,1.61673333372577,1,0.0322265625
u18,2.30754310621962e-07,5.31066113403714e-13,0.120230657177467,-13.2265377653302,-1.51580813967536,1,0,0,1.46875655593202,1,0.00236966824644547
u19,3.54633605133186e-07,3.04198377935016e-12,0.265957504184156,-12.4486722220211,0.258653187070425,1,0,0,2.02614218266853,1,0.0208623087621697
u22,2.00480560144362e-07,7.09796825884482e-13,0.121221542129211,-13.7742933716346,-3.10715981910852,1,0,0,1.1592817753058,1,0.00198412698412698
u27,2.50634156598227e-07,5.92062558292167e-13,0.223027664122156,-13.2509848478765,-1.57751853217727,1,0,0,1.31806775123602,1,0.00141442715700146
u30,5.68225638976969e-07,2.35305289725809e-12,0.514972857678864,-11.7509362603194,0.206617069615492,1,0,0,2.74248350364805,1,0.0352112676056338
u31,5.8839526303496e-06,1.07072190067482e-09,5.06629582152506,-2.62790140873895,9.39448525050293,2,0.685431857528442,0.988869141723594,2.00888727898764,0.56203007518797,0.209509658246657
u35,5.03521037415329e-07,2.0268061093471e-11,0.707911400454598,-8.21624771764679,4.25801433352233,2,0.184459293937032,0.266118508608836,0.631238302974693,0.954692556634304,0.113342898134864
u36,2.50419998049058e-06,9.66018961938908e-11,2.8600137269857,-6.95903748331043,7.42635180455173,2,0.678146444120215,0.978358511928718,1.43917034575452,0.586387434554974,0.46045197740113
u41,4.37863369308466e-07,1.36250983036871e-11,0.0860879705452747,-13.5213795578336,-1.44791580059253,1,0,0,2.02372855865694,1,0.0523076923076923
u43,6.10620009374778e-07,1.67746449763295e-11,1.86600768491589,-7.38782384420131,1.69993763982252,1,0,0,2.07643451048234,1,0.0263959390862945
u44,9.36599748213734e-07,7.13355674009468e-11,0.570425738319482,-8.90361406106287,5.11770673033777,2,0.621908887759555,0.897224868255481,1.46762631074745,0.686453576864536,0.0759493670886076
u45,2.12704275974543e-06,1.13328770704685e-10,2.26153931546608,-6.97857582868303,6.02506174385818,2,0.680451173814826,0.981683534029723,1.77400105577863,0.579505300353357,0.281725888324873
u47,1.29722495756636e-06,3.31417664930508e-11,0.346712400852735,-7.88032648511732,5.79154711096276,2,0.577576115190337,0.833266197121012,1.77877180763271,0.735632183908046,0.236842105263158
u49,4.08415379495668e-07,2.21293228348987e-12,0.0621868462628673,-12.7759753806069,-0.622621372226641,1,0,0,3.14219608547505,1,0.0060606060606061
u51,1.73241058344376e-06,3.11743405259691e-10,1.10999337073282,-9.22366541145056,3.69751635878904,2,0.690009249014491,0.995472921720725,1.60988214443849,0.539589442815249,0.13597972972973
u52,4.5707871024391e-07,1.15891779663746e-12,0.391599448731117,-12.4839479794621,0.459550843067031,1,0,0,2.49480834585961,1,0.0044182621502209
u53,2.27715699560419e-07,9.10521067943291e-13,0.27300512675723,-11.6884790620453,0.546663051799223,1,0,0,1.18388357406782,1,0.00158982511923689
u56,1.44865291648701e-06,1.09898752175623e-10,0.637910649916706,-8.21303764615268,5.57084346345072,2,0.669863446507533,0.966408672349208,1.50790627950412,0.607476635514019,0.170542635658915
u57,7.22434345387211e-07,3.20246739933391e-12,0.624470000352668,-12.2423837888942,0.171340464319468,1,0,0,2.24928892780842,1,0.0221653878942881
u58,4.60047977153789e-07,9.38194090469833e-12,0.543360640927282,-11.6739601351352,-0.767041514559079,1,0,0,0.979946278541172,1,0.0450375312760634
u59,1.70895477137832e-05,2.12930468480489e-08,62.1073043819537,4.57753676397083,15.4191053705041,3,0.592383687504488,0.539210869580439,1.11153753014867,0.755892255892256,0.245235069885642
