id,SpeedMean,SpeedVariance,TotalDistance,LocationVariance,CircadianMovement,NumberofClusters,Entropy,NormalizedEntropy,ContinuousEntropy,HomeStay,TransitionTime
u00,8.62837246188412e-06,1.54548986432318e-09,22.4176624941128,-0.215397592852339,11.5148411017016,2,0.61069021851771,0.881039749774898,1.5180933204519,0.700205338809035,0.308238636363636
u01,6.21330154499404e-07,3.64844405712803e-11,0.379049207615884,-12.3978693944067,0.605169802638357,1,0,0,1.41426862650383,1,0.0616740088105727
u02,3.74471195224249e-06,8.50588976825647e-09,1.25437788632951,-7.58344542684922,3.79873563115442,1,0,0,1.81483193729383,1,0.0987124463519313
u05,6.12267553565164e-07,1.38031342717094e-11,0.498436651174236,-10.8978342203521,-1.19730467266914,1,0,0,2.46471407357919,1,0.0357798165137615
u08,4.51034133163385e-07,2.73598989631503e-12,0.377262573643964,-12.0421058593859,-1.00489306087046,1,0,0,2.82152493669256,1,0.0279329608938548
u09,6.04809743622853e-07,7.59552798517023e-12,0.631328772481429,-10.2905245316128,2.16652286962413,1,0,0,1.15591593257429,1,0.0840248962655602
u10,3.6183713335312e-07,1.72876173505298e-12,0.258901184253767,-12.3730100555776,1.67247722433783,1,0,0,2.13174789925173,1,0.00148809523809523
u12,9.26397326658923e-06,9.41182176145624e-09,5.67150433333361,-5.06375321229925,7.61117310026734,2,0.397705939140518,0.573768386130114,0.850588955430703,0.863961813842482,0.380177514792899
u13,4.06442738204485e-06,7.9931410628069e-10,2.82108270943983,-7.0225666671013,7.00213691804118,2,0.674782239211923,0.973504990190992,1.76492187205542,0.595530726256983,0.320425208807897
u14,5.12056669462381e-07,4.54170216474148e-11,0.107988473949336,-13.8439747718742,-0.756968499378995,1,0,0,2.35028963494023,1,0.0412147505422994
u16,3.25993839242856e-07,1.58931392989597e-12,0.262707573089306,-12.3602249132798,0.985095078799695,1,0,0,1.61482808682492,1,0.000738552437223094
u17,2.65829350991838e-07,1.42612940792418e-12,0.222813767062164,-12.4896400548181,0.615116675919113,1,0,0,1.98431580336006,1,0.00935251798561154
u18,1.74982000345776e-07,6.02339290585065e-13,0.100930192670103,-13.5761360456136,-1.48954993639916,1,0,0,1.58327652024627,1,0.00188323917137478
u19,2.61315505244991e-07,5.45747508260549e-13,0.237780500356191,-12.3087510582568,0.720399174281695,1,0,0,2.45293661944977,1,0.00138888888888888
u22,8.85610877384795e-07,5.47560742199823e-11,0.328598161395265,-11.6437182908911,-1.05030058516117,1,0,0,2.61955763532255,1,0.0667726550079492
u27,3.58835967980648e-07,1.02620717568355e-11,0.148200454690342,-13.393074864968,-1.02594591519114,1,0,0,2.0640889396247,1,0.0438472418670438
u30,3.40032302590229e-07,1.17216659403601e-12,0.279224263598977,-11.9832056966184,0.643776770265272,1,0,0,2.7773399716346,1,0.0137693631669535
u31,4.76691491765701e-06,7.35038660829091e-10,4.51731855533786,-1.01636917223664,9.28159889928203,3,0.612412079432859,0.557441497559899,0.775361524855701,0.806818181818182,0.239740820734341
u35,8.23190561183565e-07,1.33433499541657e-10,0.624750229375693,-9.15225409005101,2.51169286637166,2,0.12831870551553,0.185124760100546,0.530364986943419,0.971830985915493,0.0752532561505065
u36,3.06610088608938e-06,7.98823724557347e-10,2.518293948463,-7.05370180375474,7.15014886895086,2,0.673721225910461,0.971974271562655,1.50107471567271,0.598233995584989,0.341569767441861
u41,1.91498171731379e-07,1.10537925780933e-12,0.10087926971303,-12.6511859928746,0.697505115795333,1,0,0,2.04010182595484,1,0.00236966824644547
u43,3.64982401725115e-06,7.30221682742267e-10,4.20526320161338,-4.22264455832491,6.9337785275343,1,0,0,2.09875990206368,1,0.0121012101210121
u44,8.4744032931367e-07,1.83491071676921e-11,0.757085580476037,-8.86742592558893,5.04336579612177,2,0.641659434252332,0.925718883735457,1.50843779307456,0.659056316590563,0.0836820083682008
u45,1.40864549439871e-06,6.14620199405435e-11,0.663052804070096,-7.88426406629387,3.84425052766549,3,0.689132095380407,0.627275065542794,1.65370738689078,0.726351351351351,0.193460490463215
u47,1.92046669492472e-06,3.30875207900122e-10,0.981270719853347,-7.73058031820601,6.53189287090514,2,0.692736832544695,0.99940799295336,2.01791057857304,0.514322916666667,0.191578947368421
u49,4.30624641573336e-06,8.65790019843196e-10,0.984997133184849,-12.3717133734894,-0.0500136082905605,1,0,0,2.40191815918433,1,0.344192634560907
u51,1.18319956647861e-06,5.16370704733755e-11,1.05369611483922,-9.36836029608594,4.03428461897351,2,0.690737914804632,0.996524164242626,1.75046763967307,0.53469387755102,0.12873399715505
u52,6.17618444567652e-07,2.48199848715141e-12,0.487728194434598,-12.5037535621567,0.570778759754485,1,0,0,1.9975895102062,1,0.0373831775700935
u53,1.44467399720236e-07,5.01237182666932e-13,0.0896142516190307,-13.305605814532,-0.286344416393026,1,0,0,0.922701596915108,1,0.00194174757281551
u56,1.28324203564336e-06,3.41420452368808e-11,1.26051490227135,-8.33245930854619,5.38470617825439,2,0.660127800814159,0.952363104587525,1.56818705903838,0.627777777777778,0.178082191780822
u57,6.30741753464031e-07,3.00569712675471e-12,0.616318758891304,-10.894441426374,0.312907348344067,1,0,0,0.798148570023468,1,0.0430894308943089
u58,1.11893908318494e-06,8.1918511508365e-11,0.987800353974642,-9.97509828527313,0.06778767649117,1,0,0,0.559126370505667,1,0.0883444691907943
u59,1.7629494174015e-05,3.02579245808334e-08,15.3147215397792,-4.87954457937589,4.82665296489093,1,0,0,2.44047062782057,1,0.121189024390244
