id,SpeedMean,SpeedVariance,TotalDistance,LocationVariance,CircadianMovement,NumberofClusters,Entropy,NormalizedEntropy,ContinuousEntropy,HomeStay,TransitionTime
u00,6.18519895166051e-06,1.77880918981799e-09,14.1702160635157,2.28802041787605,10.5527486968472,2,0.470032843491833,0.678114052360606,0.940065686983666,0.82089552238806,0.211764705882353
u01,8.9629627177404e-07,7.93189237141788e-11,0.232563088264425,-11.2350854074661,0.924866089921845,1,0,0,1.99613579764763,1,0.0425531914893617
u02,7.61014110135967e-07,1.70182918846678e-11,0.363917465890875,-9.04959821140243,1.49126472971238,2,0.0637580010652385,0.0919833519538128,0.783285209944285,0.98828125,0.100175746924429
u05,2.22572455469231e-07,8.98095224252714e-13,0.0382278916460746,-12.6636545123849,-0.838389480158219,1,0,0,1.46236274029359,1,0.00393700787401574
u08,4.34122669389096e-07,2.16320820083543e-12,0.141547545153479,-11.9406822606616,-0.515641612359282,1,0,0,3.03964477250129,1,0.00199203187250996
u09,2.03450141922798e-06,3.33269735577664e-10,0.270505121833596,-8.93392527312877,-0.126645399866881,1,0,0,1.9756569740634,1,0.189655172413793
u10,4.97813828434074e-07,1.112603344509e-11,0.0977117866802265,-12.2194803629536,0.530902873907411,1,0,0,2.29096479427594,1,0.057347670250896
u12,3.08688249672774e-06,2.01960193529744e-10,1.1552601589672,-6.85237427870022,5.44984755309671,2,0.417010829229631,0.601619455326583,0.847553362525046,0.853260869565217,0.350970017636684
u13,3.26904955597074e-06,2.22968514937408e-10,0.958709417784298,-7.26289819243704,4.98720622802559,3,0.702053120701801,0.639036289638565,1.4041062414036,0.753993610223642,0.283752860411899
u14,9.59330254264381e-08,3.56625828314113e-14,0.00597434549194652,-14.1261678840549,-2.70861875351459,1,0,0,2.21878692803458,1,0.0185185185185185
u16,1.81714229319188e-07,5.75324743996901e-13,0.0619285063089263,-12.7850592001189,-0.861701978723874,1,0,0,1.33805196683106,1,0.00202020202020203
u17,1.18130295107214e-07,2.48583306769634e-13,0.040545082615622,-13.5746455644541,-2.31778445678977,1,0,0,0.953414609116397,1,0.00174825174825177
u18,1.00934076714757e-07,1.31579457247182e-13,0.0339106776114728,-13.9165790838798,-2.73917435240784,1,0,0,1.18740834090723,1,0.00381679389312972
u19,3.22451949538302e-07,1.71467275028166e-12,0.216976415480146,-9.5566496657798,1.15784197766061,1,0,0,1.78030592997604,1,0.0528169014084507
u22,2.46068705343146e-07,4.0482378841281e-13,0.044677051934706,-13.7347919862933,-3.87322456816651,1,0,0,1.87538793015105,1,0.0083333333333333
u27,1.64547527536162e-07,1.43538687440032e-12,0.036562310627216,-14.0130042056654,-2.9985677969482,1,0,0,0.747427614155713,1,0.00362318840579712
u30,3.02505488271075e-07,5.95202379411073e-13,0.0556053047126836,-12.1180634173793,-0.457999785537632,1,0,0,2.90270080309633,1,0.00689655172413794
u31,1.29620618351102e-05,2.68741608920968e-09,5.8441379340386,-0.5454728627018,8.67491822057791,2,0.58545660674148,0.844635343201613,1.17091321348296,0.727777777777778,0.312977099236641
u35,4.02221972176677e-07,1.26988901220398e-11,0.270347676031597,-8.03965230014095,2.91708964826184,2,0.255157878134281,0.368115005428077,0.769790223550296,0.929411764705882,0.0625
u36,1.84111340631843e-06,1.32905451134879e-10,0.751184845698254,-7.38835118270291,4.81345718617544,3,0.622322897399841,0.566462712841404,1.143228175934,0.794117647058823,0.161290322580645
u41,3.20463546267704e-07,9.96013962499244e-13,0.0251614110301013,-12.3523809530565,-1.80898029275412,1,0,0,2.25409731510645,1,0.0208333333333334
u43,2.72177049371031e-06,2.53513334889334e-10,2.00914579587421,-2.68179536492322,8.38169939305456,2,0.112515934119639,0.162326180175393,0.225031868239279,0.976190476190476,0.157190635451505
u44,6.26216691299371e-07,1.07338049897474e-11,0.447442636206918,-7.83219631447231,3.68463224959489,2,0.435765248971662,0.628676363683161,0.871530497943323,0.842342342342342,0.168539325842697
u45,4.14189992111638e-07,7.24955376872117e-12,0.202427903018917,-8.86603686023307,3.28631453978609,2,0.611551589147719,0.882282444911178,1.62090069279496,0.699186991869919,0.00806451612903225
u47,5.79107729612188e-06,1.60994204592817e-09,2.35018751481035,-6.39492277882245,5.69534788898534,2,0.634086625482542,0.91479363007768,1.28334270474263,0.67012987012987,0.197916666666667
u49,5.29560701693923e-06,4.95301561529908e-10,0.485431208586692,-12.240753623639,-1.34464081611187,1,0,0,0.973939548430176,1,0.311740890688259
u51,2.12772358441358e-06,2.89411149350904e-10,2.72786372717489,-5.63965606971436,2.61529651461567,1,0,0,0.309954346970883,1,0.114077669902913
u52,4.8167090796217e-07,1.92495244680624e-12,0.150996321284576,-12.9790142686817,-0.669206981120065,1,0,0,2.14562461060352,1,0.0024813895781638
u53,1.00252306237745e-07,4.84555407238519e-13,0.0208784039915117,-14.832926851156,-5.74973875182616,1,0,0,2.17029808303334,1,0.00624999999999998
u56,3.92898487976161e-06,7.52034531549168e-10,1.72574661710434,-2.81076611674514,7.10925594042762,3,0.754400217597865,0.686684670633398,1.0601602801769,0.731182795698925,0.138888888888889
u57,1.47707417342977e-06,5.98121180251704e-11,0.561356845088959,-7.91427550546341,2.91146755569044,2,0.0177032507582899,0.0255403920765987,0.639361004501847,0.99746192893401,0.106575963718821
u58,7.17730883043369e-07,3.04746176284967e-11,0.328224145423363,-10.2092020254141,-0.761638902431826,1,0,0,0.33904094380875,1,0.0609037328094303
u59,0.000144965570537979,2.56214207642781e-07,44.6165626222613,-2.61732107382097,5.38558931546027,1,0,0,1.77473509232294,1,0.536144578313253
