id,SpeedMean,SpeedVariance,TotalDistance,LocationVariance,CircadianMovement,NumberofClusters,Entropy,NormalizedEntropy,ContinuousEntropy,HomeStay,TransitionTime
u00,2.32915367140764e-05,2.50525641589121e-07,229.987881796812,5.27454645704219,17.4542397949356,8,1.07792246113208,0.518371129712693,0.419179954319943,0.634831460674157,0.492154065620542
u01,6.05492085771708e-07,2.87751946319869e-11,2.56625980189532,-11.3833602508272,2.93555207873517,1,0,0,1.4871246960014,1,0.0406577520780629
u02,1.61536245770339e-06,1.92070678667626e-09,6.68695573916877,-6.97357577554332,5.31909247676349,1,0,0,1.99100484263646,1,0.0726197695573074
u03,3.54553803886581e-07,8.13554069617385e-11,0.824012968008899,-11.5175590620977,1.09328956946556,1,0,0,0.662095536480518,1,0.0202857142857142
u04,1.38993612191487e-06,6.29227160086262e-10,27.1839828564562,-3.61810380888775,6.94877775336883,2,0.335984096552087,0.484722589913254,2.47793025987007,0.89497578692494,0.0855244948796015
u05,7.99344671311616e-07,1.37676096996104e-10,5.18429993627611,-4.75981033371577,7.44831272992337,2,0.0301676110253021,0.0435226628216706,0.0603352220506043,0.995246583481878,0.0620471855842467
u07,5.92693971962871e-07,3.65601510128578e-11,26.565522996525,-1.90646590538968,9.10338012051322,1,0,0,1.38856727318704,1,0.0550724637681159
u08,5.56270163170747e-07,1.97227474848587e-11,4.48803184266956,-7.61941027416431,3.65552348237258,1,0,0,2.47767082484014,1,0.0182552504038772
u09,7.64665703092889e-07,3.04010504492084e-11,9.66299827105046,-4.07622627067389,6.88233129419492,3,0.0437659380618233,0.0398374736139922,0.0845237707451467,0.993191302437953,0.0987727632620744
u10,5.30215604298966e-07,2.7032478643608e-11,2.17675508105856,-12.3023721750872,3.1254097386144,1,0,0,2.69503494606786,1,0.0192954902400718
u12,7.59865370848094e-06,5.79748164182403e-09,51.14997816622,-0.451366702545819,10.0359259010902,4,0.355042520874322,0.25610904208505,0.164107240474364,0.908160517102074,0.426031844179935
u13,2.43407867362092e-06,2.90750788239813e-10,11.6807986731219,-7.02469729461544,8.80287070566424,2,0.665939184743354,0.960747159362877,1.609438901229,0.616104107360716,0.252469980240158
u14,5.45512365080108e-07,1.86698396300986e-11,5.33801931819126,-2.68842697218126,8.19170637742782,2,0.0838335336299972,0.120946223228195,0.167667067259994,0.983561643835616,0.0397263877926861
u15,7.96227442649737e-07,6.29775496624727e-11,13.6235268549615,-1.09307712374634,11.4781869796103,3,0.185491124885703,0.168841298062105,0.370982249771407,0.959808038392322,0.0634831460674158
u16,4.43160231131002e-07,1.53733152483548e-11,2.27433756923754,-11.3902125039369,2.58720370215696,1,0,0,1.48614765710598,1,0.027017841971113
u17,3.48199026022678e-07,1.14869037120049e-11,1.4659404401127,-12.6659773614901,1.9530948377701,1,0,0,1.67245523980123,1,0.0228125
u18,7.08328311617698e-07,1.07842433437842e-10,4.93823120016532,-2.64306251181802,7.61930336583753,2,0.0816901254359239,0.117853938856005,0.163380250871848,0.984083424807903,0.0121984277582
u19,4.14811114063115e-07,1.22255951828113e-11,4.0610618560429,-8.2905807658753,3.73030326747236,1,0,0,2.2632268047393,1,0.0191595906814718
u20,2.56801375814367e-07,1.06025089551577e-11,0.679674906782104,-12.6214485024555,1.22478932343862,1,0,0,1.68473187428217,1,0.00741263678079773
u22,6.2765067428579e-07,9.82982356786797e-11,101.981662524075,3.92968338796142,12.974525531999,2,0.0627315236140576,0.0905024580254099,0.125463047228115,0.988512188288036,0.0405913978494624
u23,2.33205888537096e-06,6.97086259120306e-10,0.842567523944647,-13.9517755746658,-0.400869084663239,1,0,0,1.07422151367905,1,0.12084487534626
u24,4.85118310750692e-07,1.26229965465521e-11,1.38802520461407,-10.2518005455877,1.54622172414702,1,0,0,1.5530648132706,1,0.0303030303030303
u25,1.32695333565389e-06,2.04620516232106e-10,17.7329217745855,-3.06230778867446,9.64710233317495,1,0,0,3.10325239335117,1,0.0674470457079153
u27,2.97453256534363e-07,4.59481360382244e-12,1.20907505624306,-13.2857298821032,0.213805112981679,1,0,0,1.92090252821168,1,0.015308419630797
u30,7.8585618740413e-07,7.58009233208409e-11,43.240691212338,0.0751535199347485,11.6353704619677,2,0.284922114223911,0.411055721230435,0.569844228447821,0.917463075586447,0.101015360583182
u31,5.03919945604318e-06,9.22160084147493e-10,25.6134006546176,-2.00670503490737,10.0846485356475,3,0.740146645884725,0.67371051054056,0.275115436364685,0.665501905972046,0.237587793654638
u32,8.6573110754119e-07,1.46926423102369e-10,6.32353687593696,-3.20773184008598,8.4770573302787,2,0.0488909082132131,0.07053467082376,0.0977818164264262,0.99152063312606,0.072608125819135
u33,7.73138964025636e-07,2.02865292608404e-10,1.30058408732569,-11.3447542169178,3.78995268863465,1,0,0,1.67112340568706,1,0.0477207977207977
u34,2.22846759898276e-06,4.21594119250136e-10,6.84343383564316,-7.36546807071818,7.86510700583479,3,0.823343596037263,0.749439638105118,2.2463444850853,0.555325034578147,0.305808929428709
u35,7.97949755955053e-07,1.15899641955787e-10,3.70279473808276,-8.72286090251998,5.2691214211899,2,0.113772099022692,0.164138443051566,0.603847111725909,0.975851550584647,0.0918744228993537
u36,2.78066565527974e-06,1.63976724360996e-09,153.261463305079,4.33559383691419,16.71602797468,8,0.961354419242258,0.462313751059165,0.304713927149933,0.474508686983765,0.348729363754405
u39,1.6363010864505e-06,3.86307325748342e-10,1.96284677437307,-7.10745480677796,5.47671045924221,2,0.533451669827308,0.769608078613794,1.07804917242275,0.774767146486029,0.12258543833581
u41,3.53289925007138e-07,3.91784991088856e-12,1.02991829423986,-12.7183730950073,2.30806828682173,1,0,0,2.09071195613066,1,0.0190915075707703
u42,1.21621248197369e-06,5.11749289977675e-11,7.32533626017072,-7.01500549238219,8.61923633685003,4,0.756786628886735,0.545906158252984,1.55522891194172,0.74703196347032,0.255608429639701
u43,1.83081694434891e-06,2.90450776772919e-10,22.1759350862912,-1.94917093427127,9.45260484532781,3,0.147970271203644,0.134688345224168,0.295940542407288,0.967919799498747,0.0644783118405627
u44,9.47652403321082e-07,3.31470585201479e-11,4.41901126496378,-8.74824360562378,7.09260287686816,2,0.617901473838026,0.891443392064101,1.45097399764988,0.691492253329709,0.111352657004831
u45,2.73140306937244e-06,3.02019157833336e-10,11.5616847173886,-5.78173071253728,8.17901303054015,3,0.709795375900704,0.646083594023163,1.65321294018633,0.587223587223587,0.285338015803336
u46,2.51046626412911e-05,2.69697837254559e-08,9.15333449979441,-2.17088427758111,9.26691135791422,3,0.764893702488371,0.696236252204753,0.168820073908898,0.515706806282722,0.0931152730150356
u47,2.061817188596e-06,3.48465168166389e-10,6.76405619122835,-7.36731731497682,8.30419132619872,2,0.68416440314149,0.987040591564984,1.8980357035561,0.566917293233083,0.219483568075117
u49,6.09454902420068e-06,6.83107443824092e-09,15.6423786655065,-2.39452556992378,11.031215871532,2,0.112071312185171,0.161684726315465,0.224142624370341,0.976310122038765,0.283067421513124
u50,1.70634473211814e-07,8.77977575516714e-13,3.88111051012757,-2.05982456061327,11.7282674161253,2,0.0605322766731126,0.0873296153700182,0.121064553346225,0.989003436426117,0.00546821599453173
u51,1.72159707452237e-06,1.62458807532037e-10,13.1927496051727,-5.1780844489286,6.04690127865656,6,0.799111177991597,0.445992440232995,0.819114301987262,0.560007317965606,0.140025173064821
u52,1.32624452201658e-06,7.32030501823337e-10,7.30601633058562,-7.54659709563986,3.35702318304056,1,0,0,2.25329822562091,1,0.0378335324571883
u53,7.07608387517887e-07,1.53895604821475e-10,6.11755479595823,-4.66616380156344,7.40386199120511,2,0.0244866828592558,0.0353268159288691,0.0489733657185116,0.996286472148541,0.0367910066428206
u54,3.37511644518623e-06,1.0773578910446e-10,55.7222456544678,2.08917182315335,15.3500132930589,5,0.927764518500999,0.576452506389548,0.327398674773216,0.670010030090271,0.604050833995234
u56,3.81229306838218e-06,1.5480427600797e-09,28.3033359870948,-1.89498248721998,11.2143202925904,3,0.875816207158891,0.797202267071559,1.1903084084403,0.622797150356205,0.253150378045365
u57,2.95603997529091e-06,5.65123447166015e-10,42.9488714656579,1.09265686189467,12.777761646418,6,0.543602543053433,0.303390355898403,0.0930170070125615,0.856135140152218,0.0702450811183983
u58,1.1822849620453e-06,1.19746403950814e-10,9.34334309654313,-6.6667674750326,5.48027354799381,1,0,0,0.577190120408976,1,0.081496325985304
u59,4.01166514877891e-05,6.75355202974701e-08,196.842881201287,3.21060496660503,13.0340727717736,4,0.2325399448931,0.167742112652934,0.411669983663199,0.947919035706163,0.241111494649638
