id,SpeedMean,SpeedVariance,TotalDistance,LocationVariance,CircadianMovement,NumberofClusters,Entropy,NormalizedEntropy,ContinuousEntropy,HomeStay,TransitionTime
u00,7.94724582616934e-06,1.59859530267191e-09,23.0691198774995,1.37683693699978,11.3169070775356,3,0.697010811776822,0.634446582262279,0.384542840791566,0.740203193033382,0.289690721649485
u01,6.96055233531423e-07,4.81568429558403e-11,0.653124378661101,-11.8927456167909,1.22595196395371,1,0,0,1.63565364781201,1,0.0596061734965407
u02,2.8754416471538e-06,6.03842938509587e-09,1.47750464313538,-7.83524996909252,3.46440532903728,2,0.609759896128473,0.879697578277517,0.903943197975714,0.701298701298701,0.10010162601626
u05,5.37694732460166e-07,1.13677564275751e-11,0.532437987548346,-11.0630331986587,-0.974621534102348,1,0,0,2.32448311626788,1,0.028996282527881
u08,4.45949431973302e-07,2.57992204466533e-12,0.510820854017197,-12.0122844523919,-0.720190763798142,1,0,0,2.85236628928281,1,0.0263293753226639
u09,8.79471011301854e-07,7.05515289322773e-11,0.901843989122375,-9.84549907595069,2.3109419601828,1,0,0,1.04970449521224,1,0.107679465776294
u10,4.00187188861295e-07,4.4504126455917e-12,0.353527963450269,-12.3068176375946,1.421593606047,1,0,0,2.16496478173591,1,0.0168067226890757
u12,7.47592674479007e-06,6.70104549214247e-09,6.7196532829222,-5.33849315192402,7.38889134777676,2,0.392674467227552,0.566509506552905,0.854654119037771,0.866666666666667,0.391891891891892
u13,3.85884317305969e-06,6.54700869779891e-10,3.70983531714163,-7.01340305837255,6.8532004096199,2,0.693048644810129,0.999857842962389,1.75738894450804,0.507018992568126,0.310364464692483
u14,4.66885621572549e-07,4.05324962605016e-11,0.112202300245642,-13.8497683117729,-0.781178344490585,1,0,0,2.49938527381625,1,0.0368217054263565
u16,2.86890229915151e-07,1.31858670075298e-12,0.320012270887835,-12.4438123126262,0.876037448450905,1,0,0,1.63536362444931,1,0.000540540540540535
u17,2.2235508070777e-07,1.08448672657242e-12,0.261131958895518,-12.6950280170971,0.139172668078832,1,0,0,1.88554312145231,1,0.00661914460285129
u18,1.50104073034493e-07,4.45803450400565e-13,0.132843452681597,-13.6548387462185,-1.68446678724814,1,0,0,1.70790956392848,1,0.00125944584382875
u19,2.77259168039388e-07,8.68916976285426e-13,0.447613868821537,-10.6673600477739,0.895737852606105,1,0,0,2.39001416071372,1,0.0159045725646123
u22,7.824430748865e-07,4.58994566235686e-11,0.368546049451762,-11.7898157430156,-1.55417001949526,1,0,0,2.49920692005991,1,0.0560000000000001
u27,3.02954511243726e-07,7.74436307935007e-12,0.18214825188047,-13.5151185124228,-1.27597313365935,1,0,0,1.23276929344391,1,0.032520325203252
u30,3.32419068955971e-07,1.05112580396106e-12,0.328488612058579,-12.0024763812245,0.720502810990671,1,0,0,3.09948849845364,1,0.0110041265474553
u31,7.71146842206182e-06,1.45181074783822e-09,6.77782527092163,-0.797202703653738,8.74027571627106,3,0.651199611874146,0.592747431092019,0.961661206392815,0.769961977186312,0.280437756497948
u35,6.99935520299662e-07,9.85890610854847e-11,0.768054771787938,-8.67290885449367,3.21767764786397,2,0.164953191474478,0.237977151319037,0.60936671545178,0.9609375,0.0715025906735751
u36,2.74532268951896e-06,6.1349046411006e-10,3.25231698633437,-7.02513003472117,6.90775607329171,2,0.691566395741638,0.997719409581915,1.54825659246043,0.52810650887574,0.290288713910761
u41,2.09368491214987e-07,1.10310570308475e-12,0.128911576301251,-12.6159872446174,0.224737229199926,1,0,0,2.07349150553939,1,0.00212314225053079
u43,3.41663877700709e-06,6.1383512842236e-10,6.21057604278031,-3.52764289950804,6.4801240385511,2,0.0325775347522279,0.0469994478314271,0.0651550695044558,0.994791666666667,0.0471464019851117
u44,7.84851543990311e-07,1.62425519860699e-11,1.17977495978437,-8.43032885668322,4.93413198899128,2,0.607657055339712,0.876663820299793,1.38987487216202,0.703745743473326,0.105583756345178
u45,1.15187608475149e-06,4.76504377624907e-11,0.891753461565213,-8.04479708288284,3.94049934507683,3,0.766835751963573,0.698003981817132,1.82463573927262,0.597530864197531,0.181818181818182
u47,3.21264608804801e-06,7.61298341859916e-10,3.33154735199303,-7.0627544190292,6.42952870069224,2,0.688802809174628,0.993732396946622,1.89742357698141,0.546572934973638,0.206968641114983
u49,4.54749331057361e-06,7.6880996923109e-10,1.4583236228181,-12.1947877744422,-0.50911424000465,1,0,0,2.27445629501211,1,0.328788673308862
u51,1.39631811296144e-06,1.05816304296446e-10,3.78155982065189,-7.03343755830277,3.94985947316907,2,0.680565473665956,0.981848433858124,1.64479402972083,0.57914812460267,0.138082191780822
u52,5.81979018106152e-07,2.33623685142793e-12,0.627312169979872,-12.6048044839456,0.196567580801033,1,0,0,1.89115900246038,1,0.0332203389830509
u53,1.33507699341218e-07,4.94023658100339e-13,0.109631787604948,-13.4959046137708,-0.814596777586231,1,0,0,0.795008339224692,1,0.00147710487444608
u56,1.94030645418546e-06,2.1453410931486e-10,2.99388916314792,-4.08061707089725,6.35737253329064,3,0.712524217620082,0.648567492799396,0.803808074462513,0.659634317862166,0.18649885583524
u57,8.52438481500715e-07,1.80641112440009e-11,1.04486486323802,-9.08033894297804,2.22843709379256,1,0,0,2.05176189422719,1,0.062089552238806
u58,1.00695742164464e-06,6.76930069250327e-11,1.30813753958291,-10.0348962545681,0.217637222734172,1,0,0,0.520480251633771,1,0.0838709677419355
u59,5.24367043360438e-05,9.51477251194394e-08,58.6707675133331,-3.6403865683881,5.49519810514754,1,0,0,2.2474317607867,1,0.227924944812362
