id,SpeedMean,SpeedVariance,TotalDistance,LocationVariance,CircadianMovement,NumberofClusters,Entropy,NormalizedEntropy,ContinuousEntropy,HomeStay,TransitionTime
u00,1.52154216240023e-05,1.39729636363443e-09,4.98917473785195,-5.670814317901,5.21891251064072,2,0.228631873582861,0.329846070207146,0.457263747165723,0.939393939393939,0.592592592592593
u01,2.21130279347263e-07,5.46908081801803e-13,0.0876423420516497,-12.6301637740352,-2.08209213469107,1,0,0,1.16916818977882,1,0.00358422939068104
u02,2.44778027012973e-06,4.36922069988665e-10,1.99257007953406,-4.08128328913785,6.70689000088656,1,0,0,2.11375011048779,1,0.178571428571429
u05,2.86594896688975e-07,1.00658218733208e-12,3.02500762251571,-1.81785063222567,8.62768592475588,2,0.425088745505218,0.613273425078088,0.850177491010435,0.848623853211009,0.0723404255319149
u08,3.28860857580549e-07,7.49530587981484e-13,1.83287180326041,-4.51870914393924,5.61160898594151,1,0,0,2.69921034229094,1,0.0922509225092251
u09,8.87416016625307e-07,2.63120541399679e-11,4.03864686319522,-2.12960763300469,8.85570129845477,1,0,0,1.44376352928342,1,0.141935483870968
u10,6.27574137057141e-07,1.80218830536935e-11,0.140093953344719,-12.6975683204186,-1.41066763937484,1,0,0,2.08089326580356,1,0.0627177700348432
u12,8.7152590341797e-06,1.6568005010023e-09,15.3655863262614,0.816893293078583,10.9007445259051,3,0.512011411194841,0.466052870950108,0.948278626115675,0.811688311688312,0.371428571428571
u13,1.02242060373755e-06,4.70793194087652e-11,0.527271215568514,-7.56460585532614,4.70410252461175,3,0.481619759621859,0.438389197526404,0.982219886142116,0.860869565217391,0.138576779026217
u14,8.85752409747609e-07,5.722909871117e-11,0.12238966382845,-13.1764019719342,-2.25951793463339,1,0,0,2.5758606119299,1,0.0690909090909091
u16,5.23055011590734e-07,1.92447868252648e-11,0.0662001189011291,-13.1166672494487,-1.03343705404564,1,0,0,1.45216823391237,1,0.0555555555555556
u17,9.31116416572852e-08,9.9799966344692e-14,0.0472623732283876,-14.0959419092683,-3.90461372487287,1,0,0,0.612049750065275,1,0.00369003690036895
u18,3.01405534042068e-07,1.30708651538531e-12,0.0608677888531777,-13.2950524363032,-3.6736514312437,1,0,0,1.57189786516043,1,0.00497512437810943
u19,1.75361879390587e-06,2.77227330668815e-10,2.08559385653075,-5.09128241392835,4.34873722566948,1,0,0,3.06089364951162,1,0.0058139534883721
u22,6.72072219274273e-07,4.73693651694548e-11,0.0850504845290705,-13.1568034921597,-2.36350305322987,1,0,0,1.37235639823824,1,0.071969696969697
u27,1.0868098986102e-07,9.99676377374838e-14,0.037375938815822,-15.4382438308659,-5.75096233871916,1,0,0,1.17674588827227,1,0.00347222222222221
u30,2.175556301924e-06,3.27324176563939e-10,10.1769950485917,0.642371852734688,13.3605488649408,2,0.410116318288409,0.591672778582327,0.820232636576818,0.857142857142857,0.353846153846154
u31,1.03681446869623e-05,2.23252953676802e-09,4.01514479564851,-2.06218379220123,9.26164223641402,2,0.382286565242017,0.551522931873133,1.17238087863555,0.872146118721461,0.203636363636364
u35,7.68959146585323e-07,8.62356648571887e-11,0.335329154026494,-8.45980982754528,1.59717461478147,1,0,0,1.07109406979391,1,0.00512820512820511
u36,1.10329290004055e-06,4.24250876844034e-11,0.557262805295629,-7.19961132802981,5.97340729542045,2,0.555399267382187,0.801271768765644,1.16503798697045,0.756218905472637,0.252788104089219
u41,1.43664899629376e-07,2.0140331730317e-13,0.0456872371398445,-13.2228128236712,-1.07297419553108,1,0,0,1.36398525906515,1,0.00420168067226889
u43,3.36838803593795e-06,6.83316767337943e-10,0.112677367719137,-10.7505680591948,0,1,0,0,4.15271534913814,1,0.275
u44,5.18178994392835e-07,8.87941880463291e-12,0.112896224911291,-8.81315582615309,2.54481701525576,2,0.676289693414425,0.975679786893309,1.35257938682885,0.591549295774648,0.00699300699300698
u45,4.3249699547136e-06,1.93399911661613e-10,0.310300492986191,-7.49765289084228,0,2,0.615498282275913,0.887976319515135,1.32407981651965,0.694444444444444,0.307692307692308
u47,2.22812866371311e-07,3.41276747851114e-12,0.147588952316727,-8.96283494569833,1.00154521190622,2,0.221013734354099,0.31885541852101,0.442027468708198,0.942148760330578,0.047244094488189
u49,3.16035154881179e-06,4.63478186496588e-10,4.27780149199921,-0.365412269087417,9.55372223260853,2,0.659152503822991,0.950956048454972,1.31830500764598,0.62962962962963,0.00917431192660545
u51,9.98013488628564e-07,5.74826455420305e-11,0.693277345020226,-6.26283969424822,4.9442471013289,3,0.685304487145204,0.623791026382952,0.923888191267114,0.705357142857143,0.0857142857142857
u52,5.96223079658286e-07,1.93191133013894e-12,0.151295570657864,-12.6101342514339,-1.42580027228509,1,0,0,2.08065367458148,1,0.0509259259259259
u53,3.97340767675154e-06,1.22011968463414e-09,2.31760879134336,-2.14209355944258,9.01773703003657,2,0.34131324178704,0.492410921315898,0.68262648357408,0.89247311827957,0.105769230769231
u56,6.11007943696127e-05,9.39118962018906e-09,3.98788968773054,0.514549460091878,12.6710679363482,2,0.649248354870898,0.936667381877562,1.2984967097418,0.647058823529412,0.484848484848485
u57,1.52610941059517e-05,3.69557639986895e-09,15.1244630330947,3.59610081588084,13.4022834383654,3,0.828891101154086,0.754489194872363,1.23716324243785,0.690647482014389,0.338095238095238
u58,1.64385732073712e-06,7.50004528333511e-11,0.555956434858089,-8.15702748879794,3.07577573039811,1,0,0,0.83238283004096,1,0.200704225352113
u59,1.22707931622878e-05,8.86077750636673e-09,0.762730852748342,-9.37003983888641,0.128576624684006,1,0,0,2.1916077334421,1,0.337423312883436
