id,SpeedMean,SpeedVariance,TotalDistance,LocationVariance,CircadianMovement,NumberofClusters,Entropy,NormalizedEntropy,ContinuousEntropy,HomeStay,TransitionTime
u00,8.99133482022232e-06,3.11434642450868e-09,9.61871340500751,-1.18955622379059,8.97670827606934,5,1.0158497064279,0.631182910865781,0.403017764985566,0.595918367346939,0.450056116722783
u01,6.21750018959303e-07,2.19981304413942e-11,0.758758075608324,-10.2787454505822,1.63776523518538,1,0,0,1.78464513513247,1,0.0475698035160289
u02,6.86089625846152e-07,1.43661882472828e-11,0.861855609799145,-10.4515747301908,2.70379241233283,1,0,0,2.21812815467704,1,0.00603621730382298
u05,6.14257187799544e-07,1.20276249612913e-11,0.484829642994707,-11.8220876603133,0.192079393626748,1,0,0,2.17889333707366,1,0.0702479338842975
u08,8.83953893696044e-07,1.04722789309313e-10,0.751608291612088,-11.1223204430953,0.562304267812367,1,0,0,2.25857807448069,1,0.000996015936254979
u09,6.99461548767196e-07,1.54852196794141e-11,2.86178357217037,-2.71332354422909,6.4050623831642,3,0.180190936164926,0.164016858379928,0.343368327251206,0.961490683229814,0.141791044776119
u10,4.80033912622605e-07,2.34081053658118e-12,0.532802699606041,-12.2932500577467,1.11332621686691,1,0,0,2.87639402921327,1,0.018981018981019
u12,2.68323552944152e-06,1.23321733012767e-10,3.27645943185343,-7.04773277285525,6.44742453066355,2,0.0905180321369474,0.130589916075002,0.217814452221449,0.981907894736842,0.388329979879276
u13,1.51337673925959e-06,8.11057935291806e-11,2.1581699336362,-7.20778716873896,6.8483388760835,2,0.502595032813499,0.725091361415461,1.29518369238961,0.798412698412698,0.222702035780383
u14,4.70191744739836e-07,4.53549761576131e-12,4.09139959940743,-1.34625169926262,7.95441128371024,2,0.248304105597669,0.358227101778127,0.496608211195339,0.932049830124575,0.0422993492407809
u16,5.72657688503034e-07,1.17719643929035e-11,0.535108884265515,-11.0006446980009,0.725776171013557,1,0,0,1.68593658422945,1,0.0368364030335862
u17,2.80696704081167e-07,8.60324007110762e-13,0.335205698324997,-12.5743643625775,0.294104624706006,1,0,0,1.85297678792363,1,0.00102774922918802
u18,2.13216879648069e-06,4.36348845683583e-10,4.10804754877204,-1.31067590237077,7.3571864256962,2,0.248422295719245,0.358397614080406,0.49684459143849,0.93200468933177,0.0501113585746102
u19,3.74130290407555e-07,1.92084711482992e-12,0.434630548073757,-11.2860896916763,1.28255448664062,1,0,0,1.81094101085208,1,0.0248015873015873
u22,5.45901740981077e-07,8.85514709808456e-12,100.828921303448,5.5346667462024,14.0546007103724,2,0.240996280389997,0.347684138591334,0.481992560779993,0.934817170111288,0.0639880952380952
u27,2.46599293769749e-07,5.99314162333809e-13,0.301285153359717,-13.2201297904813,-1.54248552677351,1,0,0,1.31662838162404,1,0.0010319917440661
u30,1.02740323621029e-06,1.47272814528251e-10,14.3078211331948,0.48076084824022,9.26033049146815,2,0.425185824629573,0.613413480649369,0.850371649259145,0.848567530695771,0.167990919409762
u31,1.14348429778878e-06,2.1866048258644e-11,1.35970512519859,-8.57203497700699,4.30761764891368,2,0.687075958344708,0.991241077817942,1.74793238681776,0.555040556199305,0.139581256231306
u35,1.18140907691581e-06,2.60582073235141e-10,0.458943489624796,-9.5922480575528,1.65658350547225,3,0.335458169227275,0.30534718452309,0.771519103320443,0.915509259259259,0.0788912579957356
u36,1.7201941456799e-06,7.62087390975658e-11,139.144268958216,6.07378985316072,16.9391426422251,7,1.37531037946965,0.706769724253367,1.3088032648075,0.469565217391304,0.380888290713324
u41,3.92448284458629e-07,2.08793900581968e-12,0.332827218621876,-12.6862878517578,0.699233934099257,1,0,0,2.28480690932108,1,0.0123152709359606
u43,2.59394241855059e-06,4.95771949866909e-10,9.82092491952889,-1.30876174722346,9.48506833275043,2,0.236532953727601,0.341244919349628,0.473065907455202,0.936484490398818,0.106860158311346
u44,1.23404151073432e-06,4.07244448947115e-11,1.32868494842062,-8.85381647042659,5.31924060534339,2,0.597960587103315,0.862674773661006,1.40060860189819,0.714622641509434,0.153692614770459
u45,2.82290420538048e-06,1.95907360360294e-10,2.08533096901285,-7.72036260034427,4.83994778942005,2,0.656240870627669,0.946755449683193,1.90488938764439,0.635,0.204771371769384
u47,1.10714434602955e-06,2.8395126919081e-11,1.22329359390722,-7.70615851561754,5.92059277926318,2,0.690006944796108,0.99546959743629,2.1608964467894,0.53960396039604,0.196286472148541
u49,8.59252332720128e-07,4.92531834950874e-12,0.364263337060375,-10.9896762767882,0.503593270824948,1,0,0,2.58977742996198,1,0.0219435736677116
u51,8.17538128672015e-07,1.05978584311919e-11,1.09095931379082,-9.71788378008508,4.23925495321585,2,0.681644156399936,0.983404644089128,1.67262866835541,0.575692963752665,0.0629370629370629
u52,4.3812162981552e-07,1.21157552908965e-12,0.480215396616208,-12.6227707272126,-1.2659383759761,1,0,0,2.16732333807408,1,0.00329670329670329
u53,3.89345846623837e-07,1.41476481979284e-11,2.56749413650062,-4.60192853402971,4.08190146658955,1,0,0,0.57262308600551,1,0.0313630880579011
u56,7.34928383101484e-07,1.48673778043797e-11,4.08265194635074,-2.49388473725564,5.91462609034604,3,0.983988907234494,0.895665301930513,1.51052585076198,0.567243675099867,0.19593147751606
u57,2.36151574955802e-06,2.52180550494167e-10,2.3522805869988,-6.73434534978033,4.57590014253675,2,0.0652783992781125,0.0941768229157025,0.130556798556225,0.987937273823884,0.0664414414414415
u58,4.78919085874466e-07,1.57930350296847e-11,0.822764220396014,-8.94396075535429,2.23336637039623,1,0,0,0.845833627304936,1,0.0455465587044535
u59,1.92222773156678e-05,1.6738598322084e-08,23.3003896212404,-4.01804917242753,6.67995802851491,1,0,0,2.75423265985729,1,0.153144016227181
